id,title
bmTvdL9MvkU,The Bilderberg Group: Facts & Fiction
ANrUs4JZi9Q,Leaked Documents from Bilderberg Group Show Secret Plan for New World Order
LPmA9pZa4o4,Jim Carrey Rips Monsanto
eMZSBl7ZdKo,The Young Turks Insults Mark Dice
jdbMxMkma8E,Charlie Charlie Challenge FAILS
TzVWWZ3nAAc,The Lost Souls of Hollywood Blvd
0oYcIwdaLtM,More Scientists Fear Rise of Robots and Artificial Intelligence Exterminating Human Race
nG5PYXLUHCc,Jeb Bush Denounces Rand Paul for Exposing the NSA's Illegal Spying on Americans
suqBbI9Qfvg,New Study: Most Popular Songs Written at Third-Grade Reading Level
uzRkkE5kZHo,Banks Charging Fees to Deposit Money!  NEGATIVE INTEREST RATES
GmSjLPUPvWA,Denzel Washington Reveals His Shocking Secret to Success
raavAisRRp8,"MSNBC Now Has Only 25,000 Viewers!"
yd_z77aATYc,"ABC News Host Caught Giving $75,000 to Hillary Clinton"
VG0t_1AUDN4,New Study: Average Attention Span Now Just 8 Seconds
woHyZh3rQ8M,"Fart Sniffing Wearable Device Monitors Flatulence, Alerts Smartphone about Passing Gas"
eUFhRb53n1k,"Bankers Propose Banning Cash - ""Make Cash Illegal"" to Usher in Cashless Society & Digital Currency"
utc7g3RZM1g,"Google’s Robot Army May Exterminate Human Race, Warns Billionaire Elon Musk, CEO of Tesla"
kDLSYIN8Xp0,Jem and the Holograms Trailer for Live Action Film FAIL
NKoQlyonEb4,Americans Support Insane (Fake) Political Policies After Being Told Celebrities Do
HJLxVCmedXY,Smashing Pumpkins Singer Admits: Many Musicians Sign Deal with Devil
cQvRl0y7SqE,Natalie Portman Admits Oscar Award is False Idol
fPKomB6LoKo,Shaq Trips and Falls on Set of Inside the NBA
3xKkeYVvFjE,Government Has Google-type System Able to Search Past Phone Conversations for Keywords
IF46wiiNT0A,The Secret Behind the Baltimore Riot - Shocking Truth About the Planned Uprising of 2015
OYB6RKv3hZQ,Obama Admits He’s a Socialist at White House Press Correspondents' Dinner
i2pQR-rCpt4,Call of Duty Black Ops III Ember Trailer Depicts Transhumanist War Between Enhanced & Regular Humans
KQ2Ika_mpYM,Students Banned from READING BOOKS on School Bus!
jpyGQFtf_00,Banks Banning Cash From Being Stored in Safe Deposit Boxes?   JP Morgan Chase Customers Say Yes
VIflSOvFj24,Congressman Goes On Record About Bilderberg - U.S. Representative John Rarick
3_kC2wQLmSc,Tim Tebow Returning to NFL - Signs with Philadelphia Eagles
mtScECDsiu0,The Wicked Witch of Washington Announces She's Running For President in 2016
_VbckpJ2744,Dennis Rodman a CIA Asset?  His North Korea Secret Mission Revealed
BF3Cdgx06to,Facebook Sued Over Facial Recognition Photo Tagging Feature - Class Action Lawsuit
GfuVkX9SAfU,CBS News: Kim Kardashian's Baby Likes to Play with Shoes - An ACTUAL CBS Story!  WTF?
Te278r0yWJs,Rand Paul Announces He’s Running For President in 2016
KaRVCLRusaI,Facebook Tracks Users Even AFTER They Delete Their Account
WTVHOGSq4UA,Amazon Dash Button: April Fools Joke or Real Product?
L7pvQJhprow,One Direction Fans Crying Reactions to Zayn Milak Leaving The Band
Yu9uZ9IgsJU,Apple Co-Founder Steve Wozniak Warns Artificial Intelligence May Enslave Humans
a5afw8s4cu8,Al Pacino’s ‘The Recruit’ Produced by The CIA as Infomercial for the Agency
qiDAVJvYcAY,Shailene Woodley STILL Not a Feminist & Media STILL Upset About It - Star of Divergent Series
Z9OljKw6q70,President Obama Visits ESPN To Fill Out His NCAA Brackets - IDIOCRACY ALERT
HaOTD3T7qBo,Tesla Motors CEO Elon Musk Says Human-Driven Cars will be ILLEGAL when Self-Driving Cars Dominate
RyUv67oDcCM,Anti-Artificial Intelligence Protests Begin - SXSW - South by Southwest Protest by StopTheRobots.org
LHbWjTsv8zY,Televangelist Creflo Dollar Asking for $65 Million in Donations for New Private Jet
W92bJ2ZhrXk,President Obama on Jimmy Kimmel Live! - Pop Culture President Promoting His Political Agenda Exposed
ZZcjvd4Q8NA,Time Magazine Depicts Hillary Clinton with Devil Horns on Cover
hqNB9n6U50I,Lie Detector Apps Coming Soon to Smartphones
wrrZClRcnGI,Apple Ergo: Macbook Erogonmic Keyboard To Prevent Carpal Tunnel & Tendonitis [Concept]
HtEVW4Q7xxk,iPhone BRAIN IMPLANT Coming Soon From Apple?
Zcydv1RmJIc,ABC NEWS: Kim Kardashian Dyes Hair BLONDE!  --BREAKING NEWS-- Idiocracy in America
CGw7otPNdPI,Amazon.com Remotely Deletes e-Books From Kindle Readers - Poof!  GONE!  Down the Memory Hole!
hnl5kkuAF6M,Oscar-Winning Hollywood Producer Admits New World Order Agenda
99JdDgglMuA,Liberals Endorse Communist Karl Marx for President
j9UZRhKOPx0,Stolen Pearl-Covered Oscar Dress FAKE!  Thief RETURNS Nyong'o Gown After Finding Pearls Are PLASTIC
BzIOywLDNFY,The Dress!!!  WHAT COLOR IS THE DRESS?  An Example of an Idiocracy
lh6ENaOjDBE,People Sign Petition With NO EXPLANATION and ZERO Information about What They're Signing!
Zy4FlSD14ig,The Manchurian Candidate: Fact or Fiction? Did CIA Create Mind Controlled Assassins?
pfRpGJ0JSbA,CIA Fears Foreign Countries Using Weather Weapons to Cause Floods or Droughts
DhxbFMQ1gWk,Adding Soylent Green to School Menus
xOine-J9b6g,Bug Allowed Facebook Photos to Be Deleted by Anyone
C2i3foZL6pc,"Samsung Admits Smart TVs Record Personal Conversations, Give that Data to Third Parties"
qS75gX4tw6s,Madonna's Depends Adult Diaper Commercial (Parody by Mark Dice)
DYAe8wEdILI,"People Sign ""I Support Illiteracy"" Petition to ""Spread Illiteracy"" in America"
f54mRwuHbv4,ABC News: Kim Kardashian Got a Haircut - BREAKING NEWS
CxKBgXJpuzI,Brian Williams Has QUIT NBC Nightly News
rl_xy0jzI2I,"Herbal Supplements BANNED from GNC, Walmart, Target, and Walgreens!"
Ph1AlDAQ1QA,CNN's Fake Story Defending Brian Williams DEBUNKED Too!
pWwWoBvqXRw,Radio Shack Files for Bankruptcy - Nerd Heaven of the 90s Closing Stores
z7Ue5f_eJ60,Free ObamaCare for PETS - Crazy Petition Man on the Street with Mark Dice
1D8tBhdhwqI,Super Bowl War Propaganda Exposed - Tax Dollars Pay for Air Force Publicity Stunt
2BlM31HaJIM,"Your Medical Records Will Be Public Domain in the Future, Say Scientists"
3Vfjz8uOh0g,Bill Gates: We Need a Global Government
hAFvAcXXfFg,Meet the People Who Want Obama to Repeal the Bill of Rights
EBXcDvPKsN8,"Google Glass is ""Dead"" - Product Rollout Canceled!"
zNFrwBXBV5I,The Truth about the NFL Underinflated Football Cover-up Conspiracy Deflate-Gate
S-znXUMp0qk,Americans Forget Martin Luther King and What He Did - First African American to Walk on the Moon!?
6qmoMe1pC6I,Man on the Street Monday Will Soon Return!
MBR0Hmzqe9U,Apple's Touch ID Fooled by Fake Fingerprints Taken From Facebook Photos!
7uRmW2QCib0,"New Bluetooth ""Smart Toothbrush"" Uses App To Help Adults Brush Teeth Properly!"
dVf2Ki9wcsE,How the Masses are Mindlessly Moved by the Mainstream Media
rFdzLLFXs5Y,"New ""Smart Bed"" Spies on Children, Alerts Parents When Kids Wake Up or Get Out of Bed"
BqrvbnH1qdk,U.S. Government LOSING MONEY on EACH Penny and Nickel Minted
NWGArqtmRzA,"CIA Helped Produce Seth Rogan's “The Interview"" Movie"
mFigruWuz-4,iPhone to Replace Drivers License - “Digital ID” Approved by Department of Transportation
SojAkV7U0i0,McDonald's Replacing Cashiers with Touch-Screen Tablets - Another Idiocracy Prophecy Come True!
0LpkycxdDuo,"Facial Recognition Vending Machine Restricts Purchases Based on Medical Records, Diet Requirements"
pSwp5i-3mRI,Los Angeles Burns - “Looks Like a Nuke Went Off Downtown”
zpKD86FWjhQ,CNN: Mandatory RFID Tracker Tags Make Employees HAPPIER
mEQKSf--8PE,The Secret Society that Assassinated Abraham Lincoln: Knights of the Golden Circle EXPOSED
A2Mi6-FQXiw,"Santa Attacks Black Friday Shoppers Lined Up at Best Buy For ""Ruining Thanksgiving"""
kIcLJRPFrns,Women Are the Reason Men Make More Money and Rule The World
7DRoLuPEe2U,"Uber Taxi App Tracking Personal Lives of Users, Digging Up Dirt On People"
IrqcG6MdcGE,'Text Neck' - Staring at Smartphones and Tablets is DESTROYING Your Neck and Spinal Cord!
QisfEoScYOs,New Cars Will Monitor Passengers' Conversations to Recommend Music to Change their Mood
tGjzQQ_iuY8,Official Obama Care Facebook Page FILLED With FAKE Comments of Support from Bots Cass Sunstein-Style
aI34xayy5G0,Bill Maher: Council on Foreign Relations Secretly Controls the World
RuLhzVySrns,The One Book EVERY Man NEEDS to Read
srzhu29kn_o,The Jekyll Island Meeting and Birth of the Federal Reserve Money Mafia
Ndr2ZNSvLfM,Digital Doomsday?  Most U.S. Electronic Infrastructure Infected with Trojan Horse Virus
ue9M9Tc2C_4,Amazon Echo: The Orwellian A.I. Assistant For Your Home is ALWAYS Listening to You
w1P2eco-jSM,Transhumanist Cult Leader Attempts to Infiltrate Congress
fwmR7h884dQ,New “Transhumanist Party” Looking to Win Presidency in 2016
KNNSiVsODbs,“Rock the Vote” Celebrities Caught Not Voting Themselves - Hollywood Hypocrites Exposed
Eus6k6dCzBU,"Court Rules Cops May FORCE Your Finger Onto Touch ID to Unlock Phones, Tablets, and Laptops!!!"
pc5ktLu-ybw,Google HOSPITALS Coming Soon?  Internet Giant Building 1.5 Billion Dollar Anti-Aging Research Center
uwttkwT2aeY,Government Planted Classified Document on CBS Reporter’s Laptop to Frame Her For Illegal Possession!
sa1_A9MHOLI,"Building Artificial Intelligence is ""Summoning a Demon"" Says Tesla CEO Elon Musk"
dtMSTxum0yI,"Satanist Destroys 10 Commandments Monument Outside Capitol Building, Smashed Into it with Car!!"
dZSbkj5qiPk,"Artificial Intelligence May FORCE Humans to Become Cyborgs to ""Save Lives"" and ""Prevent Death"""
1b8UyUVHbRA,Facial Recognition Scanners Logging Smiles and Laughs of Audience Members at Comedy Club
I7_bQ5z60WI,Elon Musk Warns Artificial Intelligence May Exterminate the Human Race Soon
65YOuIF-HiM,Global Warming Blamed for Ebola Outbreak!
1-56lZQCFQU,"DECLASSIFIED: Nobel Prize Winning Scientist Urged Releasing Bio-Weapon to Reduce ""Overpopulation"""
1nAvwYTviDM,"FCC Banning Washington Redskins Name, Issuing Fines to Broadcasters Every Time It's Used?"
zKh4nncImAE,CIA Admits Producing Major Movies & TV Shows - Entertainment Industry Liaison Office Exposed!
-8smezJs1Do,Jimmy Fallon Turns on Obama - Takes Off the Gloves After Years of Going Easy on President
FyOz5ezDEQ0,50 Times More Snow Than Last Winter Forecast by Meteorologists?
dirdIqVcgOE,Miss America Plays with Red Party Cup During Talent Contest - AND WINS!
E5seyXLR2fQ,"Year 2050: Humans Will Be Completely NEW SPECIES, Merging With Machine, Say Scientists"
wxvCHK2sQ_A,iPhone 666: Apple Pay Cashless Payment System for Apple Watch (iWatch)
sjsJ0xWvma0,"Self-Driving Cadillac Coming Soon, Announces General Motors"
lGuMFHuz-Mo,Apple's iWatch Mobile Payment System with iPhone666
3LzqNMOR3Cw,Cashless Facial Recognition Payment System Doesn't Use PINs or Passwords
v1OvJ33ebwM,NSA Caught Installing Fake Cell Phone Towers Across America to Intercept Calls!
P-fCQjlut04,Google Glass App Identifies People's Emotions using Facial Recognition
4DOa71NwqgM,Henry Kissinger Admits New World Order Plan (Again) in Wall Street Journal Essay
NywOTbPFQO4,"Artificial Intelligent Robots May Exterminate Human Race ""Out of Kindness"" Says Scientist"
QA96K-Zxnyw,Scientists: People ARE Getting DUMBER - Average IQ Continues to Drop
J8dUB4muqgI,"Edward Bernays: Invisible Government Controls Social Patterns, Finances, & Education"
INpJ7EyxbvM,Snowden: NSA MonsterMind Cyber-warfare Bot Can Kill The Internet
ADztgK9eUE8,Students Forced to Wear Biofeedback Monitors in School To Measure How Hard They Work!!!
f2_NvyloNPM,Satellites Being Used to Solve Crimes From Space
1En-ToyqZNU,GameStop Requiring Fingerprints to Exchange Used Video Games
__7DPJ4JaC4,"Solar Superstorm Could Destroy Earth at ANY MOMENT, Scientists Warn"
mj5EAKBYMW0,The Most Common Celebrity Name Mispronunciations & the Proper Way to Say Them
Nb-gZ3bcBZs,"Pastor Spends $200,000 of Church's Money to Buy His Own Book to Make it a New York Times Best Seller"
UN-RPPuXUEk,Global Warming is Causing Illegal Immigration Says California Governor
girbzV5qUdk,NFL Using RFID Tracker Chips on Football Players To Monitor Their Location
MOEVSfc3eew,CIA Admits Hacking into Senate Computers and Deleting Files of Staffers Who Were Investigating Them!
WQ1-uUVi9ik,Tiny 'Pocket Drones' Micro Aerial Vehicles (MAVs) Being Built For Army
4qiSU_T268g,Jibo: The Robot Babysitter That Will Enslave Your Family
_lFruL7KACo,'Digital Tattoo' Unlocks Phone - Mark of the Beast Prototype by Motorola for Moto X
v7QaQmk9T0E,Facial Recognition For Cats Monitor Feeding Habits!
iV190n3TYc8,California May Breakup into Six Different States
WyFjGVodG1g,"Tesla Electric Cars HACKED by Chinese!  Remotely Takeover Locks, Horn, Headlights"
G_oXF8tzVw4,Germany May Go Back to Typewriters to Avoid NSA Spying
_-BDxcna408,Government Building Brain Implants For Soldiers
JThcTDV02Os,NSA Caught Manipulating Online Polls & Preventing YouTube Videos From Going Viral
UPqvCSQ6JxY,"NSA: Over 80% of American's Phone Calls Recorded, the AUDIO, not just Metadata"
LEk7KO_cack,Google Glass Can Now Read Your Mind With Biofeedback Sensor
gfmltxUw43c,Ford Installing Facial Recognition Cameras INSIDE Cars to ID Driver
1lOr5fnAonU,Bohemian Grove Lakeside Talks Exposed
Tl6NxH65mGU,"The ""Phoenix"" New World Currency Revealed"
C1vTjP7Nrzc,Kevin Trudeau: I Went to Prison for Secret Society Mission Undercover
SKpmrjj3Wq0,BBC Installing Facial Recognition Scanners In People's Homes To Gauge Audience Reactions
Z7PyUYe1784,"Schools Installing Facial Recognition Systems to Identify ""Trouble Makers"""
gqBkeKzIRkM,"Demolition Man (1993) Film Future Predictions Come True 20 Years Later (Stallone, Snipes)"
6pjgcGCu8hQ,Americans Have Forgotten WHY We Celebrate Fourth of July!!!
uQvskHu0gdM,Government Wants Mileage Tax Using GPS Black Box To Track Your Driving Patterns
4_Fc6oLZOvM,Vice President Joe Biden Warns of Implantable Microchips Tracking People
Q6giRUCsosg,"Tesla's Elon Musk Warns of Artificial Intelligent ""Terminator"" Robots Taking Over"
AXB3WeT9vpI,Supreme Court Rules in Favor of 4th Amendment?  Police Now Need Warrant to Search Cellphones
kObLx8NBzRE,Hotels Using Facial Recognition to ID People As Soon as They Walk in the Door
9eh1keKDRUc,Belizean Grove: The Female Version of Bohemian Grove Uncovered
hQtaiXOO4fo,"Computer Passes Turing Test For First Time in History, Artificial Intelligence Officially Here"
mIybGFgpQ8o,"CNN: Hackers Take Control of Car's Steering, Brakes and Gas Pedal"
hdl2es1qDww,NSA Collecting Millions of Photos from Web for Facial Recognition System
sydqp9iF3Zo,Mark Dice Visits Bilderberg's Secret Office in Washington D.C.
ft7vqogYNJA,100% Blackout on Bilderberg 2014 in American Mainstream Media
MPuA-AtxSfU,Michelle Malkin: Bilderberg Worries UFO Buffs and Nutcases
somyqr4Wzig,Robots will Replace McDonalds Workers Who Are on Strike Demanding $15 an Hour
hcsBXJv2hB4,"The Statue of Liberty will be Destroyed....by Global Warming, Claims New Report!!!  Seriously"
_3daRcVRTBs,"Tupac is Alive, Holds Press Conference Announcing His Return, the Public Reacts to this Amazing News"
_3BNuAjEZPs,NSA Framed Employee For Questioning Surveillance of Americans
n5qkW8o4L7I,Experts Urge Ban on Building Terminator Robots Before It's Too Late
Qq90rZbiNFs,Stay-at-Home Moms are Better Moms
M50y0pfkCIE,Congressional Hearing Warns Solar Flare May Knock Out Electrical Grid For Months or YEARS
V5TRQyzFzyg,"Harvard to Hold Satanic Ritual for ""Cultural Studies"""
yRLm4486yYc,Political Paparazzi Pioneer Luke Rudkowski on the Power of Independent Journalism
CG8hIcc7b80,"""If You Don't Have Anything To Hide, You Shouldn't Care About NSA Spying"" DEBUNKED"
YpUSD4Lrt34,Not Liking Mexican Food is Racist According To Democrats
6JE-yeaAqRw,Stephen Hawking Warns: Artificial Intelligence May Enslave Humans
See1VnSdNRE,"Government Unveils Brain Implant That ""Restores Lost Memories"""
vMt28JdXrBM,Terasem Founder Building Robot Replica of Wife Using Artificial Intelligence
5u6OzTRp-ys,"Students Taking Telepresence Robots to Prom - Real Life ""Surrogates"" From Bruce Willis Movie"
SYGEjSEkse8,"New ""Terminator"" Robot is for Humanitarian Purposes Says Department of Defense!!"
GtwUuq4gjmw,Terasem: The New Transhumanist Religious Cult
wjz8LFyQ4dU,"Facebook Tracks Your GPS Location 24/7 with ""Friends Nearby"" Feature"
Bs4kYTEFdXA,Experts Warn Solar Flare May Knock Out The Power Grid
BgX1YKvuZoY,Transcendence - Starring Johnny Depp (Film Review)
IeFtYWER1ac,"Gold Will Soon Be Worthless, Warns Economist"
dPJ6_WYthUc,I'll be in America's Book of Secrets Tonight on H2 (History Channel 2) at 10pm Eastern
h2Aw3UVUogU,NSA Official: Conspiracy Theorists Are Dangerous & Potentially Violent!   Cass Sunstein's New Book
oeer_xZUQw0,"Earthquake! ""The Big One"" Could Hit Los Angeles Any Day, Warn Scientists"
Tjugk9RV3dc,New Mind Reading Machine Can View Images Stored in Your Memory
ojktF1sFFAM,Former President Jimmy Carter Says NSA Spying on Him Too
Lj_TO9-lapM,Ashton Kutcher Invests $40 Million Into Artificial Intelligence System with Mark Zuckerberg
xuoYZJrTFXE,"Johnny Depp Introduces Transhumanism to the Mainstream with ""Transcendence"" Film"
_CsYy4Sb8yo,Facebook's Facial Recognition as Accurate as a Human Now
uTrwXRv2ioA,Microsoft Admits Reading Emails Without a Warrant
0eZu8IT6KHE,Mark Dice is Back on YouTube After All Videos Deleted and Channel Shut Down in Censorship Attempt
NYq44T5e3lU,CONFIRMED: NSA Records ALL Phone Calls Using Project MYSTIC
jBtIsYtBMa8,Saint Patrick's Day is actually a CHRISTIAN Holiday to Celebrate Jesus and Christianity in Ireland
dIlri0I70LI,"Kevin Trudeau Sentenced to 10 Years in Prison - ""Natural Cures"" TV Infomercial Pitchman and Author"
0iIhLLtc1A4,"Obama Amazed by Credit Card Terminal While Shopping at the Gap ""Oh wow. You can sign the machine?"""
jOwRWu9OUNc,Senator Dianne Feinstein Admits CIA Spies on Congress
AkEb0sCe6gA,Mark Dice at the White House Asking Tourists about Bilderberg Group
n4vpIlYA4EA,New Film Adaptation of George Orwell's 1984 in the Works?  Ron Howard Wants to Produce it
KV5kmkQuWns,Tony Hawk Hoverboard Fantasy Video Leads Countless People To Think It's a Real Product
ckJm8_pS0dY,Man Who Built Georgia Guidestones Calls for Transhumanist Merger of Man and Machine in Rare Book
TCsmBo2Ny88,"Obama Admits: We're Building ""Iron Man"" Exoskeleton Suits For Soldiers"
hxeRV4n8Bb4,NSA Records MILLIONS of Webcam Feeds & Scans Computer Users with Facial Recognition to ID Them
D9-JG6ETRtU,NSA Can Access Your Hard Drive While Computer is Turned OFF
eu0qLmxuzzs,Have You Heard of the Bilderberg Group?  Man on the Street Survey
OTNvbeZmA6U,EXPOSED! Rappers Who Brag About Money Are Actually Broke and Bankrupt
VE8vOPWeho4,Hollywood's Conservative Secret Society: The Friends of Abe
2W3G7NUDTvw,Jimmy Fallon Obama Propaganda on the Tonight Show Exposed:  Show Serves as Tool of Establishment
wqtY-QK02k8,"Global Warming is Increasing the Crime Rate According to ""Scientists"" -"
w6gXe9MI9fc,Walmart Rolling Out Facial Recognition System To Identify Customers!!!
z-6-_6Eoqow,NSA Using Facebook Photos For Facial Recognition Database
0u3sIFS0Kl4,"The ""Internet of Things"" - Every Physical Object To Have Unique ID Number and Tracked Over Internet"
938rxgn-ceQ,NSA Is Watching You Through Home Security Systems
GsFtLZk9MMw,Stop the Sale of the Brooklyn Bridge to China!
vTy3rPizIDA,The Truth About Jay Leno Getting Fired from NBC
sOfi2TZILT4,School Spends a BILLION DOLLARS on iPads For Kids Instead of Books!
ImUO6WamMm8,Mark Dice Censored from Tonight Show with Jay Leno After Taping Segment
ZdZ-KWzSy_0,Super Bowl Secretly Used Facial Recognition Scanners to Identify Everyone in Stadium
n02qgqtpRKY,College Students Sign Petition to Imprison All Registered Gun Owners!
EqDpYZdaIB8,NFL Claims They're a Non-Profit Charity TO AVOID INCOME TAX!!!  The Government Allows It!!!
Re2xq14sEQs,Super Bowl Commercials Subliminal Mind Control Secrets Revealed
CCdllgcFjlY,EXPOSED: Churches Accepting Bribe Money from Government To Deceive Attendees
ajJDKGSemO4,"Singer Natalie Grant Walks Out of Grammys After Katy Perry's ""Satanic"" Performance"
Z-bao9fg6Yc,Young Americans Think President John F. Kennedy Died THIS MORNING IN A CAR ACCIDENT!!!
Qca8JS7Ob08,The Robotic Takeover Is Coming: Study Warns Half of Workers Will be Replaced by Robots!!!
lMBFEX5Kc7g,Justin Bieber Throws Away His Constitutional Rights!!!
Kq2-mNQqVkk,NSA Spied on Toyota Execs In Order To Give Trade Secrets To American Auto Companies
er4yXnXkfFg,NSA Spied on Princess Diana's Love Life
ms3IxEri5Nw,"Americans Drink ""Radioactive"" Bottled Water - Imported From Fukushima Japan!!"
A3XWDlTEVcs,NSA Remotely Hacks Into Computers NOT CONNECTED TO THE INTERNET!!!
dbeoVtvapCs,New Facial Recognition App Scans Crowds To Find Online Dating Profiles of Women In View
TJiaohaMrOA,Californians Sign Petition to Allow Soldiers to Commandeer Anyone's Home & Live There For Free
H15TER5LD5Q,Macklemore Drops Thrift Shops for $1700 Louis Vuitton Designer Bags - Hollywood HYPOCRITE ALERT
p7ylUbjbWTI,Johnny Depp's Transcendence Film: Fantasy or our Future?
gUQfreVJrsU,Spying Through Your TOOTHBRUSH
simmN9NdA3U,Helping GMO Food Companies Properly Label Their Products
dcrtgY6ONB0,Edward Snowden's BIGGEST BIG BROTHER BOMBSHELL
_swcv9ju5K0,Ship Frozen in Antarctic Was on GLOBAL WARMING MISSION!!!!  HAHAHA!!!
BYiP_RypboQ,"NSA Intercepts Laptops Purchased Online To Install Spyware On Journalists, Congressmen, Judges, Etc."
O3XhlOvwOf4,Millennials vs Senior Citizens on Economic Inflation
P7QwCEob-Y8,Samuel L. Jackson Wants You To Have More Credit Card Debt
etR0zbR2_Oo,Anti-Big Brother Accessories Hitting the Market
H2tt7uhspY0,FBI Admits Activating Webcams To Spy on People
WIJaxgcaBNk,Drone Drops Tobacco Over Prison Fence For a Friend
b6avnCLzDtw,New Film Investigates IRS Targeting Conservatives
fwMQp18M39Q,Google is Building an Army of Robots
kCXwUmb13Lo,Big Brother Jumps Air Gap Using Inaudible Sound To Access Computers That Have No Network Connection
U2OLdGptbKk,Amazon.com Drones Will Deliver Products Within 30 Minutes of Purchase Announces CEO Jeff Bezos
okMDdCaJCQI,"The Obama's are Getting a Divorce! The Public Reacts to This (Fake) News, Not Realizing it's Fake!"
x_qqUcTeoMM,"Guess The Number I'm Thinking Of In My Head.  It's Between 1 and 10, First Try Only"
CEq3t-agk2g,Real Life Terminator 'Killer Robot' Fears Grow As Technology Advances
pxwaCkVGS3Y,"Paid Obama Care Propaganda in Major TV Shows Exposed: $500,000 Hollywood ""Grant"""
_-6RlheSQkM,Forgetting Martin Luther King and His Legacy
Yx5vN4Kow8U,NSA Tapping the Pope's Phone
PiA5R5cYLgI,Zombie Petition Prank
02613ePSgvE,CONFIRMED: NSA Taps Phones of Major World Leaders
q0VJXVIsHkM,Secret Society Scam Targets Senior Citizens
l02E4cj4Vvo,"""I Support an Orwellian Police State in America"""
MkQpcsPuPBU,"""Smart"" Water Bottle Alerts You When You Need to Hydrate and Take a Drink"
q6p1BYHNPvA,Mount Rushmore Torn Down to Pay Off Government Debt
2N7Imk5pA50,Liberals Sign Petition Add Birth Control to Water Supply (Social Experiment)
kHlDneqaLWY,Free Astrology Reading FAIL
9NCitCRi7DA,Banning Gold Coins & Confiscating Coins From Safe Deposit Boxes to Help the Economy
WtcCaXOVevI,Random SMOG Checkpoints!  Police Setting up Mobile Smog Checks For Vehicles
O0azojPPRhw,Communist Karl Marx Endorsed by Obama as the Next President?  [Trolling Obama Supporters]
mKhe802_vng,NSA Conspired with Tech Companies To Include Bugs in Encryption Software
jrCbHYggdfY,Americans Petition To Repeal the 4th Amendment (Protection Against Unreasonable Searches & Seizures)
-h_Ms_et-rc,"NSA Black Budget Leaked: $52 Billion This Year, $136 Million Per Day For Big Brother Spying"
P7ZmoFVsYnQ,"""Smart Homes"" Hacked - Remotely Turning Off the Lights, Opening Garage Doors, & Turning on Hot Tubs"
py8C51yvAJY,Liberals Petition to Eliminate Right to Remain Silent by Repealing the 5th Amendment
2P0-F5jLTOg,"The WiFi ""Smart"" Toilet Gets Hacked.  Seriously, there's a WiFi Toilet."
BftyB69xQC4,"Obama Care Supporters Petition to ""Add Carcinogens"" to the Water Supply (Cancer Causing Chemicals)"
7wEQisHNtxg,"Wireless Baby Monitor Hacked, Suspect Harassed Infant in Crib"
jkPnrBoEPS8,Hacking a Yacht - $80 Million Dollar Boat Taken Over Remotely By Hackers
wjEh0QfM-WE,"Releasing All Illegal Aliens from Prison, No Matter What Crime Committed, and Free U.S. Citizenship"
hmvjB9XfmhA,Stores Using Facial Recognition To Identify Shoppers
t4BEY1lZDyg,"The Petition for ""Mandatory Euthanasia"" for Senior Citizens Under Obama Care!"
O5H9AvFhVnU,"HGTV's House Hunters is Fake?  Home and Garden Channel's Hit ""Reality Show"" Isn't So Real"
P60O-tems_0,Who the Heck is Joe Biden?
wyMFIRaCThw,G. William Domhoff Exposed Bohemian Grove in 1974
BZiTFcmICVQ,"The Annals of Bohemian Grove ""Yearbook"" Uncovered - Rare Book and Photos Inside Elite Club"
k0he0cqHH20,Liberals Sign Petition to Repeal the BILL OF RIGHTS
SRkFDcX_72c,Americans Don't Know WHY We Celebrate the 4th of July or WHAT COUNTRY We Declared Independence From!
IQ9BFmP6mB4,"New App Records Conversations that Happened Five Minutes in the Past - ""Tape Recorder Time Machine"""
gMHD7OqO768,"TMZ To Stalk Politicians in Washington DC with ""TMZ DC"" Edition?"
rRmttUXUGfI,Californians Petition to Ban Christian Symbols From Public View
5QJ3AxEHpC0,"What is ""Power"" From a Social Science Perspective and How Does it Work?"
5mJSoiv4Bgc,Top Google Engineer Promises Immortality
lEYbWY6yBDQ,Russell Brand Tweets about Bilderberg
3Q4wafcsjdQ,Insider Exposes Kevin Trudeau's GIN: Global Information Network
eo0YW21fCoQ,Pepsi Challenge FAIL
qRKSOGHeyaI,NSA Whistleblower Comes Forward: 29-Year-Old Edward Snowden
NdZBXFVMqkw,NSA Caught Spying on Americans' Internet Use
ltKypcq3Bsk,Sean Hannity: I've Never Heard of the Bilderberg Group
syceQI0Z7PE,Sean Hannity Asked About Bilderberg
PMiAMGrrEJ0,Bilderberg 2013 Attendees
j2me4KExKIY,Americans Forget The Meaning of Memorial Day!
RvXZf-yjt6Q,Underground Refrigerated Food Storage Facility
nGNE11Lfu5c,The March Against Monsanto (and GMO Foods) This Saturday
a8mqeKYXyAE,Lipozene: the Miracle Weight Loss Pill Finally Discovered (Parody)
ioLFsnV3TfY,"White House Blown Up in ""White House Down"" New War Propaganda Film Starring Jamie Foxx as President"
RQ4nkhZV8TI,Government Caught Spying on Associated Press Reporters
2I0qW8tfPE0,"3D Printed Handgun Blueprints Seized by Government, Company Threatened by Feds"
hBxf9nFhMQw,Google Glass App Identifies Everyone With Criminal Records Using Facial Recognition
z7eGyUH--BE,Every Telephone Call You Make Is Recorded by the NSA
PyI8rP6XtX8,Saturday Night Live Ridicules Google Glass in Skit
